review_id,hotel_id,user_id,review_text,overall_rating,review_date,reviewer_type,sentiment_score,cleanliness_rating,service_rating,location_rating,value_rating,positive_keywords,negative_keywords,cultural_mentions,review_length_category,language
388,267,59,Perfect for business travel with great pool. Location is convenient. Well-maintained property,4.5,2023-11-07,Business,0.75,4.9,4.9,4.2,4.6,"[""great"", ""perfect""]",[],"[""Well-maintained property""]",Short,en
389,2,73,Enjoyable solo trip with excellent gym. Staff was very accommodating. Great vegetarian options,4.0,2023-06-26,Solo,0.5,4.2,3.9,3.9,4.2,"[""great"", ""excellent""]",[],"[""Great vegetarian options""]",Short,en
390,73,31,Comfortable solo stay with good WiFi. Peaceful atmosphere. Great vegetarian options,4.7,2023-12-22,Solo,0.85,4.9,4.9,4.6,4.8,"[""great"", ""comfortable"", ""good""]",[],"[""Great vegetarian options""]",Short,en
391,278,103,Disappointing for business travel - WiFi was inadequate. Location inconvenient. Overpriced for Indian standards,2.9,2023-03-18,Business,-0.05,2.6,3.2,2.8,2.2,[],"[""disappointing"", ""overpriced""]","[""Overpriced for Indian standards""]",Medium,en
392,60,15,Family-friendly staff and excellent AC. Will return with family. Clean and hygienic,4.4,2023-07-18,Family,0.7,4.7,4.2,4.5,3.7,"[""excellent""]",[],"[""Clean and hygienic""]",Short,en
393,374,13,Wonderful family experience with restaurant. Kids loved the facilities. Good value for money,3.8,2023-07-08,Family,0.4,3.9,3.4,3.8,4.1,"[""wonderful"", ""good""]",[],"[""Good value for money""]",Short,en
394,9,70,Wonderful family experience with AC. Kids loved the facilities. Understanding of Indian culture,3.9,2023-09-11,Family,0.45,3.5,3.5,3.8,3.5,"[""wonderful""]",[],"[""Understanding of Indian culture""]",Short,en
395,71,153,Excellent business facilities and room service. Professional service throughout. Clean and hygienic,4.4,2023-06-26,Business,0.7,4.4,3.9,4.2,3.7,"[""excellent""]",[],"[""Clean and hygienic""]",Short,en
396,12,68,Perfect for solo travelers with reliable spa. Great value. Friendly staff,3.6,2023-07-23,Solo,0.3,3.3,3.9,3.7,3.6,"[""great"", ""perfect""]",[],"[""Friendly staff""]",Short,en
397,135,137,Comfortable solo stay with good pool. Peaceful atmosphere. Friendly staff,4.6,2023-02-04,Solo,0.8,4.2,4.6,4.5,4.0,"[""comfortable"", ""good""]",[],"[""Friendly staff""]",Short,en
398,233,52,Perfect for business travel with great room service. Location is convenient. Great vegetarian options,3.7,2023-04-29,Business,0.35,3.9,3.8,3.9,3.8,"[""great"", ""perfect""]",[],"[""Great vegetarian options""]",Medium,en
399,238,21,Wonderful family experience with WiFi. Kids loved the facilities. Excellent Indian breakfast,3.9,2023-01-06,Family,0.45,3.5,4.3,3.8,3.9,"[""excellent"", ""wonderful""]",[],"[""Excellent Indian breakfast""]",Short,en
400,53,174,Perfect for solo travelers with reliable gym. Great value. Friendly staff,4.5,2023-02-10,Solo,0.75,4.3,4.7,4.3,4.5,"[""great"", ""perfect""]",[],"[""Friendly staff""]",Short,en
401,294,140,Comfortable solo stay with good AC. Peaceful atmosphere. Good value for money,4.2,2023-06-26,Solo,0.6,4.2,3.8,4.1,4.3,"[""comfortable"", ""good""]",[],"[""Good value for money""]",Short,en
402,297,44,Great for families - AC was perfect. Safe and comfortable environment. Well-maintained property,4.1,2023-06-15,Family,0.55,4.4,3.8,4.1,4.2,"[""great"", ""perfect"", ""comfortable""]",[],"[""Well-maintained property""]",Short,en
403,350,53,Great for families - restaurant was perfect. Safe and comfortable environment. Staff spoke Hindi,4.1,2023-05-09,Family,0.55,3.8,3.9,4.2,4.3,"[""great"", ""perfect"", ""comfortable""]",[],"[""Staff spoke Hindi""]",Short,en
404,277,86,Productive stay with reliable spa. Staff understood business needs. Understanding of Indian culture,3.5,2023-08-18,Business,0.25,3.1,3.4,3.5,3.6,[],[],"[""Understanding of Indian culture""]",Short,en
405,72,147,Productive stay with reliable AC. Staff understood business needs. Excellent Indian breakfast,4.0,2023-06-17,Business,0.5,4.3,4.0,3.8,3.7,"[""excellent""]",[],"[""Excellent Indian breakfast""]",Short,en
406,305,194,Productive stay with reliable room service. Staff understood business needs. Clean and hygienic,3.7,2023-01-21,Business,0.35,4.0,4.0,3.7,3.2,[],[],"[""Clean and hygienic""]",Short,en
407,350,198,Wonderful family experience with AC. Kids loved the facilities. Great vegetarian options,3.5,2023-05-18,Family,0.25,3.8,3.4,3.6,3.8,"[""great"", ""wonderful""]",[],"[""Great vegetarian options""]",Short,en
408,18,205,Great for families - restaurant was perfect. Safe and comfortable environment. Clean and hygienic,4.6,2023-11-06,Family,0.8,4.2,4.5,4.6,3.9,"[""great"", ""perfect"", ""comfortable""]",[],"[""Clean and hygienic""]",Short,en
409,92,237,Productive stay with reliable restaurant. Staff understood business needs. Great vegetarian options,5.0,2023-05-01,Business,1.0,4.6,4.9,4.9,5.0,"[""great""]",[],"[""Great vegetarian options""]",Short,en
410,320,39,Perfect for solo travelers with reliable gym. Great value. Excellent Indian breakfast,3.8,2023-10-22,Solo,0.4,4.0,3.5,3.8,3.4,"[""great"", ""excellent"", ""perfect""]",[],"[""Excellent Indian breakfast""]",Short,en
411,368,128,Excellent business facilities and spa. Professional service throughout. Friendly staff,3.7,2023-03-20,Business,0.35,3.4,3.6,3.9,3.8,"[""excellent""]",[],"[""Friendly staff""]",Short,en
412,185,223,Enjoyable solo trip with excellent restaurant. Staff was very accommodating. Good value for money,3.7,2023-07-19,Solo,0.35,3.9,3.6,3.5,3.2,"[""excellent"", ""good""]",[],"[""Good value for money""]",Short,en
413,350,35,Family-friendly staff and excellent pool. Will return with family. Clean and hygienic,4.0,2023-09-30,Family,0.5,3.9,3.6,4.0,3.9,"[""excellent""]",[],"[""Clean and hygienic""]",Short,en
414,201,69,Great for families - restaurant was perfect. Safe and comfortable environment. Great vegetarian options,4.1,2023-04-24,Family,0.55,4.0,3.7,4.1,4.3,"[""great"", ""perfect"", ""comfortable""]",[],"[""Great vegetarian options""]",Medium,en
415,294,140,Comfortable solo stay with good restaurant. Peaceful atmosphere. Excellent Indian breakfast,4.1,2023-02-22,Solo,0.55,4.5,4.5,4.2,4.3,"[""excellent"", ""comfortable"", ""good""]",[],"[""Excellent Indian breakfast""]",Short,en
416,41,67,Perfect for business travel with great restaurant. Location is convenient. Friendly staff,3.7,2023-12-17,Business,0.35,3.6,3.3,3.8,3.2,"[""great"", ""perfect""]",[],"[""Friendly staff""]",Short,en
417,248,154,Disappointing solo stay with broken pool. Will not return. No Indian food options,3.2,2023-03-26,Solo,0.1,3.5,3.3,3.1,3.2,[],"[""disappointing""]","[""No Indian food options""]",Short,en
418,361,214,Productive stay with reliable pool. Staff understood business needs. Comfortable for Indian families,4.6,2023-06-20,Business,0.8,5.0,4.7,4.4,4.0,"[""comfortable""]",[],"[""Comfortable for Indian families""]",Medium,en
419,20,204,Wonderful family experience with AC. Kids loved the facilities. Good value for money,4.9,2023-02-14,Family,0.95,4.4,5.0,5.0,5.0,"[""wonderful"", ""good""]",[],"[""Good value for money""]",Short,en
420,188,45,Perfect for solo travelers with reliable WiFi. Great value. Understanding of Indian culture,4.6,2023-11-14,Solo,0.8,4.7,4.8,4.9,4.2,"[""great"", ""perfect""]",[],"[""Understanding of Indian culture""]",Short,en
421,244,108,Great for families - spa was perfect. Safe and comfortable environment. Clean and hygienic,4.3,2023-09-26,Family,0.65,3.8,4.0,4.4,3.9,"[""great"", ""perfect"", ""comfortable""]",[],"[""Clean and hygienic""]",Short,en
422,45,198,Family-friendly staff and excellent restaurant. Will return with family. Great vegetarian options,5.0,2023-01-19,Family,1.0,5.0,5.0,5.0,4.6,"[""great"", ""excellent""]",[],"[""Great vegetarian options""]",Short,en
423,376,87,Great for families - spa was perfect. Safe and comfortable environment. Understanding of Indian culture,4.1,2023-10-29,Family,0.55,3.7,4.3,3.8,4.2,"[""great"", ""perfect"", ""comfortable""]",[],"[""Understanding of Indian culture""]",Medium,en
424,163,204,Comfortable solo stay with good spa. Peaceful atmosphere. Comfortable for Indian families,5.0,2023-12-31,Solo,1.0,4.7,4.7,4.9,5.0,"[""comfortable"", ""good""]",[],"[""Comfortable for Indian families""]",Short,en
425,258,46,Wonderful family experience with room service. Kids loved the facilities. Excellent Indian breakfast,3.5,2023-03-07,Family,0.25,3.7,3.2,3.6,3.3,"[""excellent"", ""wonderful""]",[],"[""Excellent Indian breakfast""]",Medium,en
426,61,234,Perfect for business travel with great spa. Location is convenient. Staff spoke Hindi,4.0,2023-02-12,Business,0.5,3.9,4.4,4.0,3.4,"[""great"", ""perfect""]",[],"[""Staff spoke Hindi""]",Short,en
427,301,59,Great for families - WiFi was perfect. Safe and comfortable environment. Staff spoke Hindi,4.1,2023-11-28,Family,0.55,3.7,3.9,4.2,3.9,"[""great"", ""perfect"", ""comfortable""]",[],"[""Staff spoke Hindi""]",Short,en
428,4,166,Disappointing for business travel - spa was inadequate. Location inconvenient. Not suitable for Indian families,3.3,2023-11-17,Business,0.15,3.4,3.4,3.1,3.0,[],"[""disappointing""]","[""Not suitable for Indian families""]",Medium,en
429,80,98,Productive stay with reliable room service. Staff understood business needs. Clean and hygienic,5.0,2023-10-20,Business,1.0,4.7,5.0,4.8,4.3,[],[],"[""Clean and hygienic""]",Short,en
430,60,186,Productive stay with reliable spa. Staff understood business needs. Clean and hygienic,4.8,2023-04-03,Business,0.9,4.8,4.4,5.0,4.4,[],[],"[""Clean and hygienic""]",Short,en
431,51,193,Perfect for solo travelers with reliable restaurant. Great value. Clean and hygienic,4.5,2023-03-10,Solo,0.75,4.8,4.1,4.5,4.7,"[""great"", ""perfect""]",[],"[""Clean and hygienic""]",Short,en
432,379,178,Wonderful family experience with WiFi. Kids loved the facilities. Well-maintained property,3.9,2023-12-27,Family,0.45,4.2,3.5,4.2,3.6,"[""wonderful""]",[],"[""Well-maintained property""]",Short,en
433,399,43,Productive stay with reliable room service. Staff understood business needs. Good value for money,4.3,2023-10-28,Business,0.65,4.7,4.1,4.1,3.8,"[""good""]",[],"[""Good value for money""]",Short,en
434,3,51,Great for families - AC was perfect. Safe and comfortable environment. Understanding of Indian culture,4.6,2023-10-23,Family,0.8,4.5,4.3,4.4,4.7,"[""great"", ""perfect"", ""comfortable""]",[],"[""Understanding of Indian culture""]",Medium,en
435,108,22,Perfect for business travel with great restaurant. Location is convenient. Comfortable for Indian families,5.0,2023-12-18,Business,1.0,5.0,5.0,4.7,4.5,"[""great"", ""perfect"", ""comfortable""]",[],"[""Comfortable for Indian families""]",Medium,en
436,339,4,Disappointing solo stay with broken restaurant. Will not return. No vegetarian restaurant,3.0,2023-04-02,Solo,0.0,3.3,2.8,2.7,3.2,[],"[""disappointing""]","[""No vegetarian restaurant""]",Short,en
437,155,208,Uncomfortable for solo traveler - gym was poor. Lonely experience. Poor hygiene standards,2.7,2023-09-24,Solo,-0.15,2.8,2.9,2.5,2.5,"[""comfortable""]","[""poor""]","[""Poor hygiene standards""]",Short,en
438,145,201,"Poor business facilities, pool not working properly. Unprofessional service. Staff not helpful",2.7,2023-04-01,Business,-0.15,3.1,2.4,2.7,2.8,[],"[""poor"", ""not working""]","[""Staff not helpful""]",Short,en
439,69,84,Productive stay with reliable room service. Staff understood business needs. Good value for money,3.7,2023-03-18,Business,0.35,3.5,4.0,3.9,3.1,"[""good""]",[],"[""Good value for money""]",Short,en
440,9,33,Great for families - restaurant was perfect. Safe and comfortable environment. Clean and hygienic,3.7,2023-10-30,Family,0.35,3.8,4.0,3.7,3.2,"[""great"", ""perfect"", ""comfortable""]",[],"[""Clean and hygienic""]",Short,en
441,180,94,Perfect for solo travelers with reliable WiFi. Great value. Comfortable for Indian families,3.9,2023-07-14,Solo,0.45,4.0,3.7,4.0,3.8,"[""great"", ""perfect"", ""comfortable""]",[],"[""Comfortable for Indian families""]",Short,en
442,299,178,Productive stay with reliable room service. Staff understood business needs. Well-maintained property,3.7,2023-09-12,Business,0.35,3.7,3.7,3.6,3.0,[],[],"[""Well-maintained property""]",Medium,en
443,254,143,Overpriced for solo travel - spa not functional. Poor service. Staff not helpful,3.4,2023-05-23,Solo,0.2,3.3,3.8,3.2,3.2,[],"[""poor"", ""overpriced""]","[""Staff not helpful""]",Short,en
444,32,159,Enjoyable solo trip with excellent spa. Staff was very accommodating. Staff spoke Hindi,4.9,2023-08-15,Solo,0.95,5.0,5.0,4.7,5.0,"[""excellent""]",[],"[""Staff spoke Hindi""]",Short,en
445,63,132,Wonderful family experience with pool. Kids loved the facilities. Comfortable for Indian families,3.9,2023-01-20,Family,0.45,3.4,3.7,3.9,3.2,"[""wonderful"", ""comfortable""]",[],"[""Comfortable for Indian families""]",Short,en
446,22,131,"Poor business facilities, AC not working properly. Unprofessional service. Western-only breakfast",3.4,2023-07-29,Business,0.2,3.9,3.1,3.2,3.7,[],"[""poor"", ""not working""]","[""Western-only breakfast""]",Short,en
447,237,14,Excellent business facilities and room service. Professional service throughout. Good value for money,4.6,2023-12-31,Business,0.8,4.3,4.5,4.7,4.2,"[""excellent"", ""good""]",[],"[""Good value for money""]",Medium,en
448,25,249,Productive stay with reliable gym. Staff understood business needs. Staff spoke Hindi,4.7,2023-05-28,Business,0.85,4.4,4.5,4.6,4.7,[],[],"[""Staff spoke Hindi""]",Short,en
449,398,172,Perfect for business travel with great pool. Location is convenient. Excellent Indian breakfast,4.9,2023-04-13,Business,0.95,4.9,5.0,4.9,4.9,"[""great"", ""excellent"", ""perfect""]",[],"[""Excellent Indian breakfast""]",Short,en
450,226,211,Excellent business facilities and WiFi. Professional service throughout. Excellent Indian breakfast,4.4,2023-05-11,Business,0.7,4.8,4.2,4.2,4.6,"[""excellent""]",[],"[""Excellent Indian breakfast""]",Short,en
451,77,112,Comfortable solo stay with good room service. Peaceful atmosphere. Clean and hygienic,3.6,2023-02-10,Solo,0.3,3.9,3.1,3.6,3.6,"[""comfortable"", ""good""]",[],"[""Clean and hygienic""]",Short,en
452,124,135,Comfortable solo stay with good WiFi. Peaceful atmosphere. Excellent Indian breakfast,4.3,2023-03-12,Solo,0.65,4.6,4.6,4.5,3.7,"[""excellent"", ""comfortable"", ""good""]",[],"[""Excellent Indian breakfast""]",Short,en
453,17,5,Perfect for solo travelers with reliable spa. Great value. Great vegetarian options,3.8,2023-01-30,Solo,0.4,3.6,3.9,3.7,4.0,"[""great"", ""perfect""]",[],"[""Great vegetarian options""]",Short,en
454,229,13,Comfortable solo stay with good room service. Peaceful atmosphere. Understanding of Indian culture,4.1,2023-10-29,Solo,0.55,3.7,4.6,4.0,3.5,"[""comfortable"", ""good""]",[],"[""Understanding of Indian culture""]",Short,en
455,16,131,Family-friendly staff and excellent AC. Will return with family. Comfortable for Indian families,3.9,2023-02-06,Family,0.45,3.7,3.5,3.6,3.4,"[""excellent"", ""comfortable""]",[],"[""Comfortable for Indian families""]",Short,en
456,134,229,Family-friendly staff and excellent WiFi. Will return with family. Staff spoke Hindi,4.6,2023-06-05,Family,0.8,5.0,4.4,4.9,4.0,"[""excellent""]",[],"[""Staff spoke Hindi""]",Short,en
457,62,195,Perfect for business travel with great restaurant. Location is convenient. Understanding of Indian culture,4.4,2023-08-20,Business,0.7,4.0,4.1,4.4,3.9,"[""great"", ""perfect""]",[],"[""Understanding of Indian culture""]",Medium,en
458,263,134,Great for families - spa was perfect. Safe and comfortable environment. Understanding of Indian culture,4.8,2023-04-30,Family,0.9,5.0,4.8,4.6,5.0,"[""great"", ""perfect"", ""comfortable""]",[],"[""Understanding of Indian culture""]",Medium,en
459,215,12,Perfect for solo travelers with reliable restaurant. Great value. Clean and hygienic,4.2,2023-08-31,Solo,0.6,3.8,4.6,4.3,4.4,"[""great"", ""perfect""]",[],"[""Clean and hygienic""]",Short,en
460,78,130,Great for families - spa was perfect. Safe and comfortable environment. Staff spoke Hindi,4.4,2023-08-26,Family,0.7,4.7,3.9,4.4,3.9,"[""great"", ""perfect"", ""comfortable""]",[],"[""Staff spoke Hindi""]",Short,en
461,133,31,Perfect for solo travelers with reliable AC. Great value. Friendly staff,3.9,2023-02-15,Solo,0.45,4.3,3.7,3.7,3.9,"[""great"", ""perfect""]",[],"[""Friendly staff""]",Short,en
462,182,29,Productive stay with reliable WiFi. Staff understood business needs. Good value for money,4.3,2023-08-07,Business,0.65,4.7,4.2,4.2,3.9,"[""good""]",[],"[""Good value for money""]",Short,en
463,128,165,Comfortable solo stay with good pool. Peaceful atmosphere. Understanding of Indian culture,3.8,2023-04-01,Solo,0.4,3.9,3.6,3.9,3.1,"[""comfortable"", ""good""]",[],"[""Understanding of Indian culture""]",Short,en
464,354,229,Family vacation ruined by poor restaurant and unhelpful staff. Staff not helpful,3.2,2023-10-11,Family,0.1,3.3,3.0,3.3,2.6,[],"[""poor""]","[""Staff not helpful""]",Short,en
465,323,63,Comfortable solo stay with good WiFi. Peaceful atmosphere. Comfortable for Indian families,4.5,2023-07-28,Solo,0.75,5.0,4.5,4.3,4.6,"[""comfortable"", ""good""]",[],"[""Comfortable for Indian families""]",Short,en
466,1,33,Enjoyable solo trip with excellent pool. Staff was very accommodating. Good value for money,5.0,2023-09-15,Solo,1.0,5.0,5.0,5.0,5.0,"[""excellent"", ""good""]",[],"[""Good value for money""]",Short,en
467,114,200,Great for families - restaurant was perfect. Safe and comfortable environment. Friendly staff,4.0,2023-05-17,Family,0.5,3.5,4.0,3.9,3.9,"[""great"", ""perfect"", ""comfortable""]",[],"[""Friendly staff""]",Short,en
468,96,88,"Poor business facilities, pool not working properly. Unprofessional service. Overpriced for Indian standards",2.6,2023-05-08,Business,-0.2,2.7,2.7,2.5,2.3,[],"[""poor"", ""overpriced"", ""not working""]","[""Overpriced for Indian standards""]",Medium,en
469,387,121,Comfortable solo stay with good AC. Peaceful atmosphere. Great vegetarian options,5.0,2023-09-05,Solo,1.0,5.0,5.0,4.9,4.7,"[""great"", ""comfortable"", ""good""]",[],"[""Great vegetarian options""]",Short,en
470,396,17,Perfect for business travel with great gym. Location is convenient. Friendly staff,3.7,2023-09-22,Business,0.35,3.7,4.0,3.8,3.5,"[""great"", ""perfect""]",[],"[""Friendly staff""]",Short,en
471,196,130,Comfortable solo stay with good spa. Peaceful atmosphere. Friendly staff,3.5,2023-10-18,Solo,0.25,3.3,3.4,3.7,2.9,"[""comfortable"", ""good""]",[],"[""Friendly staff""]",Short,en
472,168,24,Unproductive stay due to faulty pool. Staff not helpful for business needs. No vegetarian restaurant,3.1,2023-06-24,Business,0.05,2.9,3.1,3.2,3.2,[],[],"[""No vegetarian restaurant""]",Medium,en
473,243,19,Wonderful family experience with spa. Kids loved the facilities. Comfortable for Indian families,3.5,2023-02-10,Family,0.25,3.8,3.9,3.6,2.9,"[""wonderful"", ""comfortable""]",[],"[""Comfortable for Indian families""]",Short,en
474,364,106,Uncomfortable for solo traveler - pool was poor. Lonely experience. No Indian food options,3.0,2023-11-28,Solo,0.0,2.7,2.7,2.9,3.1,"[""comfortable""]","[""poor""]","[""No Indian food options""]",Short,en
475,187,222,Perfect for solo travelers with reliable gym. Great value. Understanding of Indian culture,4.5,2023-09-08,Solo,0.75,4.8,4.9,4.4,4.6,"[""great"", ""perfect""]",[],"[""Understanding of Indian culture""]",Short,en
476,48,26,Wonderful family experience with pool. Kids loved the facilities. Well-maintained property,5.0,2023-07-10,Family,1.0,4.9,5.0,4.9,4.5,"[""wonderful""]",[],"[""Well-maintained property""]",Short,en
477,184,153,Excellent business facilities and spa. Professional service throughout. Staff spoke Hindi,3.6,2023-08-16,Business,0.3,3.3,4.0,3.4,3.5,"[""excellent""]",[],"[""Staff spoke Hindi""]",Short,en
478,39,109,"Poor business facilities, pool not working properly. Unprofessional service. No vegetarian restaurant",3.2,2023-03-17,Business,0.1,3.4,3.1,3.0,3.2,[],"[""poor"", ""not working""]","[""No vegetarian restaurant""]",Medium,en
479,302,179,Perfect for business travel with great restaurant. Location is convenient. Understanding of Indian culture,3.7,2023-07-17,Business,0.35,3.2,4.1,3.9,3.8,"[""great"", ""perfect""]",[],"[""Understanding of Indian culture""]",Medium,en
480,237,13,Perfect for business travel with great WiFi. Location is convenient. Good value for money,4.8,2023-10-11,Business,0.9,4.5,4.8,4.7,4.1,"[""great"", ""perfect"", ""good""]",[],"[""Good value for money""]",Short,en
481,87,163,Enjoyable solo trip with excellent room service. Staff was very accommodating. Excellent Indian breakfast,4.0,2023-07-08,Solo,0.5,3.5,4.3,4.0,3.5,"[""excellent""]",[],"[""Excellent Indian breakfast""]",Medium,en
482,159,45,Productive stay with reliable WiFi. Staff understood business needs. Friendly staff,4.0,2023-03-07,Business,0.5,3.6,3.8,4.0,3.4,[],[],"[""Friendly staff""]",Short,en
483,131,110,Perfect for solo travelers with reliable spa. Great value. Excellent Indian breakfast,4.4,2023-06-06,Solo,0.7,3.9,3.9,4.7,4.6,"[""great"", ""excellent"", ""perfect""]",[],"[""Excellent Indian breakfast""]",Short,en
484,359,220,Disappointing for business travel - gym was inadequate. Location inconvenient. Staff not helpful,3.3,2023-11-21,Business,0.15,2.8,3.2,3.2,3.5,[],"[""disappointing""]","[""Staff not helpful""]",Short,en
485,367,18,Comfortable solo stay with good restaurant. Peaceful atmosphere. Clean and hygienic,3.9,2023-07-22,Solo,0.45,4.4,4.3,3.8,3.4,"[""comfortable"", ""good""]",[],"[""Clean and hygienic""]",Short,en
486,46,10,Uncomfortable for solo traveler - room service was poor. Lonely experience. Poor hygiene standards,3.4,2023-11-03,Solo,0.2,3.5,3.1,3.2,3.0,"[""comfortable""]","[""poor""]","[""Poor hygiene standards""]",Short,en
487,6,32,Perfect for business travel with great gym. Location is convenient. Well-maintained property,4.0,2023-10-08,Business,0.5,3.6,3.7,3.8,4.3,"[""great"", ""perfect""]",[],"[""Well-maintained property""]",Short,en
488,385,201,Excellent business facilities and room service. Professional service throughout. Clean and hygienic,4.9,2023-10-09,Business,0.95,5.0,5.0,4.8,4.9,"[""excellent""]",[],"[""Clean and hygienic""]",Short,en
489,159,81,Wonderful family experience with WiFi. Kids loved the facilities. Comfortable for Indian families,4.7,2023-07-29,Family,0.85,4.9,4.6,4.6,4.8,"[""wonderful"", ""comfortable""]",[],"[""Comfortable for Indian families""]",Short,en
490,347,81,Disappointing for business travel - WiFi was inadequate. Location inconvenient. Overpriced for Indian standards,2.7,2023-02-20,Business,-0.15,2.7,2.9,2.6,2.4,[],"[""disappointing"", ""overpriced""]","[""Overpriced for Indian standards""]",Medium,en
491,169,72,Great for families - spa was perfect. Safe and comfortable environment. Great vegetarian options,3.5,2023-10-29,Family,0.25,3.7,3.8,3.6,3.0,"[""great"", ""perfect"", ""comfortable""]",[],"[""Great vegetarian options""]",Short,en
492,222,139,Perfect for business travel with great spa. Location is convenient. Comfortable for Indian families,3.9,2023-10-13,Business,0.45,3.5,3.7,3.8,3.7,"[""great"", ""perfect"", ""comfortable""]",[],"[""Comfortable for Indian families""]",Short,en
493,61,145,Wonderful family experience with spa. Kids loved the facilities. Great vegetarian options,3.7,2023-08-30,Family,0.35,4.0,3.8,3.7,3.2,"[""great"", ""wonderful""]",[],"[""Great vegetarian options""]",Short,en
494,329,170,Comfortable solo stay with good WiFi. Peaceful atmosphere. Understanding of Indian culture,4.9,2023-09-06,Solo,0.95,4.7,4.6,4.8,5.0,"[""comfortable"", ""good""]",[],"[""Understanding of Indian culture""]",Short,en
495,194,230,Excellent business facilities and WiFi. Professional service throughout. Well-maintained property,5.0,2023-01-12,Business,1.0,4.8,4.9,4.9,4.5,"[""excellent""]",[],"[""Well-maintained property""]",Short,en
496,41,78,Great for families - pool was perfect. Safe and comfortable environment. Comfortable for Indian families,3.8,2023-10-11,Family,0.4,4.1,3.3,3.7,3.4,"[""great"", ""perfect"", ""comfortable""]",[],"[""Comfortable for Indian families""]",Medium,en
497,61,249,Enjoyable solo trip with excellent WiFi. Staff was very accommodating. Good value for money,3.6,2023-08-24,Solo,0.3,3.5,3.9,3.6,3.5,"[""excellent"", ""good""]",[],"[""Good value for money""]",Short,en
498,278,25,Wonderful family experience with WiFi. Kids loved the facilities. Well-maintained property,3.5,2023-12-11,Family,0.25,3.5,3.7,3.4,3.5,"[""wonderful""]",[],"[""Well-maintained property""]",Short,en
499,75,142,Excellent business facilities and pool. Professional service throughout. Good value for money,4.0,2023-05-24,Business,0.5,4.4,4.1,3.9,4.0,"[""excellent"", ""good""]",[],"[""Good value for money""]",Short,en
500,284,27,Wonderful family experience with restaurant. Kids loved the facilities. Understanding of Indian culture,4.2,2023-06-27,Family,0.6,4.4,3.9,4.4,4.1,"[""wonderful""]",[],"[""Understanding of Indian culture""]",Medium,en
501,188,223,Perfect for business travel with great pool. Location is convenient. Excellent Indian breakfast,4.5,2023-09-12,Business,0.75,4.1,4.7,4.2,4.3,"[""great"", ""excellent"", ""perfect""]",[],"[""Excellent Indian breakfast""]",Short,en
502,38,108,Enjoyable solo trip with excellent room service. Staff was very accommodating. Clean and hygienic,4.7,2023-07-19,Solo,0.85,4.5,4.7,5.0,4.5,"[""excellent""]",[],"[""Clean and hygienic""]",Short,en
503,335,180,Great for families - room service was perfect. Safe and comfortable environment. Excellent Indian breakfast,3.7,2023-02-14,Family,0.35,3.6,3.6,3.7,3.5,"[""great"", ""excellent"", ""perfect"", ""comfortable""]",[],"[""Excellent Indian breakfast""]",Medium,en
504,160,202,Perfect for solo travelers with reliable AC. Great value. Good value for money,4.6,2023-10-15,Solo,0.8,5.0,4.9,4.4,4.8,"[""great"", ""perfect"", ""good""]",[],"[""Good value for money""]",Short,en
505,177,106,Productive stay with reliable spa. Staff understood business needs. Clean and hygienic,4.2,2023-03-09,Business,0.6,4.6,4.5,4.1,3.8,[],[],"[""Clean and hygienic""]",Short,en
506,242,245,Enjoyable solo trip with excellent AC. Staff was very accommodating. Staff spoke Hindi,4.5,2023-03-01,Solo,0.75,4.8,4.7,4.5,4.7,"[""excellent""]",[],"[""Staff spoke Hindi""]",Short,en
507,397,186,Disappointing for business travel - gym was inadequate. Location inconvenient. Staff not helpful,2.6,2023-02-06,Business,-0.2,2.3,2.9,2.3,2.4,[],"[""disappointing""]","[""Staff not helpful""]",Short,en
508,124,196,Family-friendly staff and excellent restaurant. Will return with family. Great vegetarian options,4.5,2023-06-22,Family,0.75,4.6,4.8,4.4,4.1,"[""great"", ""excellent""]",[],"[""Great vegetarian options""]",Short,en
509,281,151,Perfect for business travel with great spa. Location is convenient. Good value for money,3.7,2023-04-23,Business,0.35,4.1,3.2,3.9,3.2,"[""great"", ""perfect"", ""good""]",[],"[""Good value for money""]",Short,en
510,154,229,Perfect for business travel with great restaurant. Location is convenient. Well-maintained property,4.5,2023-10-05,Business,0.75,4.6,4.2,4.2,4.3,"[""great"", ""perfect""]",[],"[""Well-maintained property""]",Short,en
511,172,85,Not suitable for families - spa was broken. Safety concerns. Overpriced for Indian standards,3.4,2023-01-28,Family,0.2,3.3,3.6,3.6,2.8,[],"[""overpriced""]","[""Overpriced for Indian standards""]",Short,en
512,55,84,Productive stay with reliable WiFi. Staff understood business needs. Understanding of Indian culture,4.1,2023-01-22,Business,0.55,4.0,4.5,4.1,4.0,[],[],"[""Understanding of Indian culture""]",Medium,en
513,375,80,Family-friendly staff and excellent room service. Will return with family. Staff spoke Hindi,3.6,2023-01-15,Family,0.3,3.9,3.6,3.7,3.3,"[""excellent""]",[],"[""Staff spoke Hindi""]",Short,en
514,91,180,Unproductive stay due to faulty pool. Staff not helpful for business needs. Poor hygiene standards,3.2,2023-03-28,Business,0.1,3.5,2.7,3.2,2.7,[],"[""poor""]","[""Poor hygiene standards""]",Short,en
515,318,184,Great for families - gym was perfect. Safe and comfortable environment. Excellent Indian breakfast,4.0,2023-07-09,Family,0.5,4.3,4.2,4.1,4.2,"[""great"", ""excellent"", ""perfect"", ""comfortable""]",[],"[""Excellent Indian breakfast""]",Short,en
