review_id,hotel_id,user_id,review_text,overall_rating,review_date,reviewer_type,sentiment_score,cleanliness_rating,service_rating,location_rating,value_rating,positive_keywords,negative_keywords,cultural_mentions,review_length_category,language
388,267,59,Wonderful stay with excellent amenities. Staff spoke Hindi Will definitely visit again.,4.5,2023-11-07,Family,0.75,4.5,4.5,4.4,4.3,"[""excellent"", ""wonderful""]",[],"[""Staff spoke Hindi""]",Short,en
389,2,73,Great restaurant and excellent service. Staff was very professional. Clean and hygienic,4.0,2023-06-26,Solo,0.5,3.7,4.2,3.8,3.8,"[""great"", ""excellent""]",[],"[""Clean and hygienic""]",Short,en
390,73,31,Comfortable rooms and great hospitality. Clean and hygienic Perfect for couple travelers.,4.7,2023-12-22,Business,0.85,5.0,5.0,4.8,4.6,"[""great"", ""perfect"", ""comfortable""]",[],"[""Clean and hygienic""]",Short,en
391,278,103,room service was not working. Service issues throughout stay. Staff not helpful,2.9,2023-03-18,Solo,-0.05,3.2,3.2,2.9,2.6,[],"[""not working""]","[""Staff not helpful""]",Short,en
392,60,15,Comfortable rooms and great hospitality. Great vegetarian options Perfect for family travelers.,4.4,2023-07-18,Solo,0.7,4.1,4.0,4.1,4.5,"[""great"", ""perfect"", ""comfortable""]",[],"[""Great vegetarian options""]",Short,en
393,374,13,Great WiFi and excellent service. Staff was very attentive. Well-maintained property,3.8,2023-07-08,Solo,0.4,4.1,3.8,3.9,3.8,"[""great"", ""excellent""]",[],"[""Well-maintained property""]",Short,en
394,9,70,Perfect location near transport. Food experience was amazing. Highly recommend for family,3.9,2023-09-11,Business,0.45,3.8,3.7,4.1,3.4,"[""perfect""]",[],"[""Well-maintained property""]",Short,en
395,71,153,Comfortable rooms and great hospitality. Staff spoke Hindi Perfect for solo travelers.,4.4,2023-06-26,Family,0.7,4.7,4.2,4.3,4.1,"[""great"", ""perfect"", ""comfortable""]",[],"[""Staff spoke Hindi""]",Short,en
396,12,68,Perfect location near transport. Food experience was amazing. Highly recommend for family,3.6,2023-07-23,Family,0.3,4.1,3.2,3.8,3.9,"[""perfect""]",[],"[""Great vegetarian options""]",Short,en
397,135,137,Great AC and excellent service. Staff was very courteous. Staff spoke Hindi,4.6,2023-02-04,Family,0.8,4.5,5.0,4.7,4.0,"[""great"", ""excellent""]",[],"[""Staff spoke Hindi""]",Short,en
398,233,52,Comfortable rooms and great hospitality. Excellent Indian breakfast Perfect for couple travelers.,3.7,2023-04-29,Solo,0.35,4.2,3.7,4.0,3.3,"[""great"", ""excellent"", ""perfect"", ""comfortable""]",[],"[""Excellent Indian breakfast""]",Short,en
399,238,21,Wonderful stay with excellent amenities. Excellent Indian breakfast Will definitely visit again.,3.9,2023-01-06,Solo,0.45,4.2,4.1,4.1,3.3,"[""excellent"", ""wonderful""]",[],"[""Excellent Indian breakfast""]",Short,en
400,53,174,Great restaurant and excellent service. Staff was very attentive. Clean and hygienic,4.5,2023-02-10,Solo,0.75,4.4,4.4,4.6,4.5,"[""great"", ""excellent""]",[],"[""Clean and hygienic""]",Short,en
401,294,140,Great gym and excellent service. Staff was very attentive. Good value for money,4.2,2023-06-26,Solo,0.6,3.8,4.4,4.1,4.3,"[""great"", ""excellent"", ""good""]",[],"[""Good value for money""]",Short,en
402,297,44,Perfect location near transport. Food experience was amazing. Highly recommend for business,4.1,2023-06-15,Solo,0.55,3.8,4.0,3.8,3.9,"[""perfect""]",[],"[""Friendly staff""]",Short,en
403,350,53,Perfect location near transport. Food experience was amazing. Highly recommend for business,4.1,2023-05-09,Business,0.55,4.0,3.6,3.8,4.0,"[""perfect""]",[],"[""Clean and hygienic""]",Short,en
404,277,86,Great WiFi and excellent service. Staff was very friendly. Well-maintained property,3.5,2023-08-18,Family,0.25,3.5,3.6,3.4,3.0,"[""great"", ""excellent""]",[],"[""Well-maintained property""]",Short,en
405,72,147,Wonderful stay with excellent amenities. Friendly staff Will definitely visit again.,4.0,2023-06-17,Solo,0.5,4.0,4.0,4.1,4.3,"[""excellent"", ""wonderful""]",[],"[""Friendly staff""]",Short,en
406,305,194,Perfect location near transport. Food experience was amazing. Highly recommend for business,3.7,2023-01-21,Business,0.35,3.3,3.7,3.7,3.6,"[""perfect""]",[],"[""Well-maintained property""]",Short,en
407,350,198,Comfortable rooms and great hospitality. Staff spoke Hindi Perfect for solo travelers.,3.5,2023-05-18,Business,0.25,3.4,3.0,3.2,2.9,"[""great"", ""perfect"", ""comfortable""]",[],"[""Staff spoke Hindi""]",Short,en
408,18,205,Perfect location near transport. Food experience was amazing. Highly recommend for family,4.6,2023-11-06,Family,0.8,5.0,4.5,4.7,4.8,"[""perfect""]",[],"[""Staff spoke Hindi""]",Short,en
409,92,237,Wonderful stay with excellent amenities. Excellent Indian breakfast Will definitely visit again.,5.0,2023-05-01,Solo,1.0,5.0,4.7,4.9,5.0,"[""excellent"", ""wonderful""]",[],"[""Excellent Indian breakfast""]",Short,en
410,320,39,Comfortable rooms and great hospitality. Great vegetarian options Perfect for business travelers.,3.8,2023-10-22,Family,0.4,4.0,3.6,3.9,3.8,"[""great"", ""perfect"", ""comfortable""]",[],"[""Great vegetarian options""]",Short,en
411,368,128,Perfect location near transport. Food experience was amazing. Highly recommend for business,3.7,2023-03-20,Family,0.35,3.8,4.1,3.5,3.2,"[""perfect""]",[],"[""Good value for money""]",Short,en
412,185,223,Perfect location near transport. Food experience was amazing. Highly recommend for couple,3.7,2023-07-19,Business,0.35,3.8,3.6,3.9,3.7,"[""perfect""]",[],"[""Great vegetarian options""]",Short,en
413,350,35,Comfortable rooms and great hospitality. Well-maintained property Perfect for couple travelers.,4.0,2023-09-30,Family,0.5,3.7,3.8,4.2,4.2,"[""great"", ""perfect"", ""comfortable""]",[],"[""Well-maintained property""]",Short,en
414,201,69,Great AC and excellent service. Staff was very professional. Good value for money,4.1,2023-04-24,Family,0.55,3.9,4.4,4.2,4.2,"[""great"", ""excellent"", ""good""]",[],"[""Good value for money""]",Short,en
415,294,140,Wonderful stay with excellent amenities. Great vegetarian options Will definitely visit again.,4.1,2023-02-22,Solo,0.55,4.4,4.5,4.1,3.5,"[""great"", ""excellent"", ""wonderful""]",[],"[""Great vegetarian options""]",Short,en
416,41,67,Comfortable rooms and great hospitality. Well-maintained property Perfect for couple travelers.,3.7,2023-12-17,Business,0.35,3.5,3.9,3.6,4.0,"[""great"", ""perfect"", ""comfortable""]",[],"[""Well-maintained property""]",Short,en
417,248,154,Overpriced for the quality. Expected better for this price range. No Indian food options,3.2,2023-03-26,Family,0.1,3.5,3.3,3.3,3.0,[],"[""overpriced""]","[""No Indian food options""]",Short,en
418,361,214,Great AC and excellent service. Staff was very attentive. Understanding of Indian culture,4.6,2023-06-20,Business,0.8,4.7,4.6,4.8,4.8,"[""great"", ""excellent""]",[],"[""Understanding of Indian culture""]",Short,en
419,20,204,Perfect location near transport. Food experience was amazing. Highly recommend for solo,4.9,2023-02-14,Family,0.95,4.6,5.0,4.9,4.3,"[""perfect""]",[],"[""Great vegetarian options""]",Short,en
420,188,45,Comfortable rooms and great hospitality. Clean and hygienic Perfect for solo travelers.,4.6,2023-11-14,Solo,0.8,4.3,5.0,4.5,4.9,"[""great"", ""perfect"", ""comfortable""]",[],"[""Clean and hygienic""]",Short,en
421,244,108,Perfect location near transport. Food experience was amazing. Highly recommend for couple,4.3,2023-09-26,Solo,0.65,4.6,4.5,4.5,4.0,"[""perfect""]",[],"[""Friendly staff""]",Short,en
422,45,198,Comfortable rooms and great hospitality. Well-maintained property Perfect for family travelers.,5.0,2023-01-19,Family,1.0,4.9,5.0,4.7,4.4,"[""great"", ""perfect"", ""comfortable""]",[],"[""Well-maintained property""]",Short,en
423,376,87,Perfect location near transport. Food experience was amazing. Highly recommend for family,4.1,2023-10-29,Solo,0.55,3.7,3.8,4.1,3.6,"[""perfect""]",[],"[""Great vegetarian options""]",Short,en
424,163,204,Great WiFi and excellent service. Staff was very friendly. Understanding of Indian culture,5.0,2023-12-31,Solo,1.0,4.5,5.0,4.9,4.3,"[""great"", ""excellent""]",[],"[""Understanding of Indian culture""]",Short,en
425,258,46,Comfortable rooms and great hospitality. Clean and hygienic Perfect for business travelers.,3.5,2023-03-07,Business,0.25,4.0,3.3,3.6,3.0,"[""great"", ""perfect"", ""comfortable""]",[],"[""Clean and hygienic""]",Short,en
426,61,234,Wonderful stay with excellent amenities. Staff spoke Hindi Will definitely visit again.,4.0,2023-02-12,Solo,0.5,3.5,4.0,4.0,3.6,"[""excellent"", ""wonderful""]",[],"[""Staff spoke Hindi""]",Short,en
427,301,59,Comfortable rooms and great hospitality. Understanding of Indian culture Perfect for solo travelers.,4.1,2023-11-28,Solo,0.55,4.2,4.4,4.0,3.6,"[""great"", ""perfect"", ""comfortable""]",[],"[""Understanding of Indian culture""]",Medium,en
428,4,166,Overpriced for the quality. Expected better for this price range. Not suitable for Indian families,3.3,2023-11-17,Solo,0.15,2.9,3.0,3.2,2.8,[],"[""overpriced""]","[""Not suitable for Indian families""]",Short,en
429,80,98,Comfortable rooms and great hospitality. Clean and hygienic Perfect for business travelers.,5.0,2023-10-20,Solo,1.0,5.0,4.8,5.0,4.7,"[""great"", ""perfect"", ""comfortable""]",[],"[""Clean and hygienic""]",Short,en
430,60,186,Great restaurant and excellent service. Staff was very attentive. Good value for money,4.8,2023-04-03,Business,0.9,5.0,4.4,4.9,4.3,"[""great"", ""excellent"", ""good""]",[],"[""Good value for money""]",Short,en
431,51,193,Comfortable rooms and great hospitality. Clean and hygienic Perfect for solo travelers.,4.5,2023-03-10,Solo,0.75,4.6,5.0,4.3,4.6,"[""great"", ""perfect"", ""comfortable""]",[],"[""Clean and hygienic""]",Short,en
432,379,178,Wonderful stay with excellent amenities. Great vegetarian options Will definitely visit again.,3.9,2023-12-27,Business,0.45,3.9,3.5,3.7,3.4,"[""great"", ""excellent"", ""wonderful""]",[],"[""Great vegetarian options""]",Short,en
433,399,43,Perfect location near transport. Food experience was amazing. Highly recommend for couple,4.3,2023-10-28,Business,0.65,4.7,3.9,4.0,4.1,"[""perfect""]",[],"[""Well-maintained property""]",Short,en
434,3,51,Perfect location near transport. Food experience was amazing. Highly recommend for business,4.6,2023-10-23,Business,0.8,4.3,4.2,4.6,4.6,"[""perfect""]",[],"[""Staff spoke Hindi""]",Short,en
435,108,22,Perfect location near transport. Food experience was amazing. Highly recommend for business,5.0,2023-12-18,Business,1.0,5.0,5.0,4.8,4.8,"[""perfect""]",[],"[""Good value for money""]",Short,en
436,339,4,Poor maintenance and cleanliness. Western-only breakfast Not recommended for couple,3.0,2023-04-02,Family,0.0,2.8,2.9,3.0,2.3,[],"[""poor""]","[""Western-only breakfast""]",Short,en
437,155,208,Disappointing experience overall. No Indian food options Staff was not cooperative.,2.7,2023-09-24,Business,-0.15,3.1,3.0,2.6,2.1,[],"[""disappointing""]","[""No Indian food options""]",Short,en
438,145,201,Disappointing experience overall. No Indian food options Staff was not cooperative.,2.7,2023-04-01,Family,-0.15,3.0,2.8,3.0,2.7,[],"[""disappointing""]","[""No Indian food options""]",Short,en
439,69,84,Great gym and excellent service. Staff was very professional. Well-maintained property,3.7,2023-03-18,Business,0.35,4.1,3.8,3.4,3.4,"[""great"", ""excellent""]",[],"[""Well-maintained property""]",Short,en
440,9,33,Wonderful stay with excellent amenities. Great vegetarian options Will definitely visit again.,3.7,2023-10-30,Solo,0.35,3.7,3.5,3.7,3.1,"[""great"", ""excellent"", ""wonderful""]",[],"[""Great vegetarian options""]",Short,en
441,180,94,Great spa and excellent service. Staff was very friendly. Good value for money,3.9,2023-07-14,Solo,0.45,3.7,4.2,3.8,3.6,"[""great"", ""excellent"", ""good""]",[],"[""Good value for money""]",Short,en
442,299,178,Great room service and excellent service. Staff was very friendly. Clean and hygienic,3.7,2023-09-12,Business,0.35,3.2,3.5,3.8,3.9,"[""great"", ""excellent""]",[],"[""Clean and hygienic""]",Short,en
443,254,143,Poor maintenance and cleanliness. Poor hygiene standards Not recommended for couple,3.4,2023-05-23,Solo,0.2,3.9,3.9,3.2,3.6,[],"[""poor""]","[""Poor hygiene standards""]",Short,en
444,32,159,Perfect location near transport. Food experience was amazing. Highly recommend for business,4.9,2023-08-15,Solo,0.95,5.0,5.0,4.8,4.4,"[""perfect""]",[],"[""Understanding of Indian culture""]",Short,en
445,63,132,Great pool and excellent service. Staff was very courteous. Excellent Indian breakfast,3.9,2023-01-20,Solo,0.45,4.1,3.7,4.2,3.9,"[""great"", ""excellent""]",[],"[""Excellent Indian breakfast""]",Short,en
446,22,131,Disappointing experience overall. No vegetarian restaurant Staff was not cooperative.,3.4,2023-07-29,Family,0.2,3.1,3.6,3.2,3.6,[],"[""disappointing""]","[""No vegetarian restaurant""]",Short,en
447,237,14,Comfortable rooms and great hospitality. Excellent Indian breakfast Perfect for family travelers.,4.6,2023-12-31,Solo,0.8,4.4,4.5,4.4,4.8,"[""great"", ""excellent"", ""perfect"", ""comfortable""]",[],"[""Excellent Indian breakfast""]",Short,en
448,25,249,Comfortable rooms and great hospitality. Comfortable for Indian families Perfect for business travelers.,4.7,2023-05-28,Solo,0.85,5.0,5.0,4.7,4.5,"[""great"", ""perfect"", ""comfortable""]",[],"[""Comfortable for Indian families""]",Medium,en
449,398,172,Comfortable rooms and great hospitality. Great vegetarian options Perfect for business travelers.,4.9,2023-04-13,Solo,0.95,5.0,5.0,5.0,4.8,"[""great"", ""perfect"", ""comfortable""]",[],"[""Great vegetarian options""]",Short,en
450,226,211,Wonderful stay with excellent amenities. Excellent Indian breakfast Will definitely visit again.,4.4,2023-05-11,Business,0.7,4.6,4.8,4.6,4.1,"[""excellent"", ""wonderful""]",[],"[""Excellent Indian breakfast""]",Short,en
451,77,112,Wonderful stay with excellent amenities. Friendly staff Will definitely visit again.,3.6,2023-02-10,Solo,0.3,3.7,3.4,3.8,3.1,"[""excellent"", ""wonderful""]",[],"[""Friendly staff""]",Short,en
452,124,135,Great pool and excellent service. Staff was very friendly. Staff spoke Hindi,4.3,2023-03-12,Business,0.65,4.1,4.3,4.4,4.6,"[""great"", ""excellent""]",[],"[""Staff spoke Hindi""]",Short,en
453,17,5,Great WiFi and excellent service. Staff was very attentive. Good value for money,3.8,2023-01-30,Family,0.4,4.0,3.8,4.1,3.5,"[""great"", ""excellent"", ""good""]",[],"[""Good value for money""]",Short,en
454,229,13,Wonderful stay with excellent amenities. Well-maintained property Will definitely visit again.,4.1,2023-10-29,Family,0.55,4.5,4.5,3.8,4.2,"[""excellent"", ""wonderful""]",[],"[""Well-maintained property""]",Short,en
455,16,131,Comfortable rooms and great hospitality. Staff spoke Hindi Perfect for couple travelers.,3.9,2023-02-06,Family,0.45,4.1,4.0,3.9,4.0,"[""great"", ""perfect"", ""comfortable""]",[],"[""Staff spoke Hindi""]",Short,en
456,134,229,Comfortable rooms and great hospitality. Understanding of Indian culture Perfect for family travelers.,4.6,2023-06-05,Family,0.8,4.3,4.8,4.6,4.8,"[""great"", ""perfect"", ""comfortable""]",[],"[""Understanding of Indian culture""]",Medium,en
457,62,195,Perfect location near transport. Food experience was amazing. Highly recommend for business,4.4,2023-08-20,Solo,0.7,4.6,4.2,4.2,4.2,"[""perfect""]",[],"[""Great vegetarian options""]",Short,en
458,263,134,Comfortable rooms and great hospitality. Great vegetarian options Perfect for solo travelers.,4.8,2023-04-30,Family,0.9,4.3,5.0,4.5,4.3,"[""great"", ""perfect"", ""comfortable""]",[],"[""Great vegetarian options""]",Short,en
459,215,12,Comfortable rooms and great hospitality. Excellent Indian breakfast Perfect for couple travelers.,4.2,2023-08-31,Solo,0.6,3.7,4.4,4.4,3.6,"[""great"", ""excellent"", ""perfect"", ""comfortable""]",[],"[""Excellent Indian breakfast""]",Short,en
460,78,130,Comfortable rooms and great hospitality. Comfortable for Indian families Perfect for business travelers.,4.4,2023-08-26,Business,0.7,3.9,4.1,4.1,3.8,"[""great"", ""perfect"", ""comfortable""]",[],"[""Comfortable for Indian families""]",Medium,en
461,133,31,Great gym and excellent service. Staff was very helpful. Excellent Indian breakfast,3.9,2023-02-15,Business,0.45,3.8,3.4,3.8,3.4,"[""great"", ""excellent""]",[],"[""Excellent Indian breakfast""]",Short,en
462,182,29,Comfortable rooms and great hospitality. Good value for money Perfect for couple travelers.,4.3,2023-08-07,Family,0.65,4.0,3.9,4.4,3.8,"[""great"", ""perfect"", ""comfortable"", ""good""]",[],"[""Good value for money""]",Short,en
463,128,165,Great pool and excellent service. Staff was very attentive. Great vegetarian options,3.8,2023-04-01,Family,0.4,3.3,4.2,3.8,4.0,"[""great"", ""excellent""]",[],"[""Great vegetarian options""]",Short,en
464,354,229,Poor maintenance and cleanliness. Poor hygiene standards Not recommended for family,3.2,2023-10-11,Solo,0.1,2.7,3.0,3.2,3.1,[],"[""poor""]","[""Poor hygiene standards""]",Short,en
465,323,63,Wonderful stay with excellent amenities. Good value for money Will definitely visit again.,4.5,2023-07-28,Solo,0.75,4.1,4.0,4.5,4.5,"[""excellent"", ""wonderful"", ""good""]",[],"[""Good value for money""]",Short,en
466,1,33,Comfortable rooms and great hospitality. Good value for money Perfect for family travelers.,5.0,2023-09-15,Family,1.0,4.8,5.0,4.9,4.6,"[""great"", ""perfect"", ""comfortable"", ""good""]",[],"[""Good value for money""]",Short,en
467,114,200,Perfect location near transport. Food experience was amazing. Highly recommend for family,4.0,2023-05-17,Family,0.5,3.6,4.1,3.7,4.0,"[""perfect""]",[],"[""Understanding of Indian culture""]",Short,en
468,96,88,spa was not working. Service issues throughout stay. Overpriced for Indian standards,2.6,2023-05-08,Family,-0.2,2.9,2.9,2.5,2.3,[],"[""overpriced"", ""not working""]","[""Overpriced for Indian standards""]",Short,en
469,387,121,Great restaurant and excellent service. Staff was very professional. Comfortable for Indian families,5.0,2023-09-05,Business,1.0,5.0,4.9,4.8,4.7,"[""great"", ""excellent"", ""comfortable""]",[],"[""Comfortable for Indian families""]",Medium,en
470,396,17,Wonderful stay with excellent amenities. Friendly staff Will definitely visit again.,3.7,2023-09-22,Solo,0.35,3.6,3.4,3.4,3.4,"[""excellent"", ""wonderful""]",[],"[""Friendly staff""]",Short,en
471,196,130,Great restaurant and excellent service. Staff was very helpful. Clean and hygienic,3.5,2023-10-18,Business,0.25,3.4,3.3,3.5,2.9,"[""great"", ""excellent""]",[],"[""Clean and hygienic""]",Short,en
472,168,24,Overpriced for the quality. Expected better for this price range. Not suitable for Indian families,3.1,2023-06-24,Solo,0.05,2.8,2.9,3.1,2.7,[],"[""overpriced""]","[""Not suitable for Indian families""]",Short,en
473,243,19,Comfortable rooms and great hospitality. Comfortable for Indian families Perfect for family travelers.,3.5,2023-02-10,Family,0.25,3.1,3.8,3.6,3.8,"[""great"", ""perfect"", ""comfortable""]",[],"[""Comfortable for Indian families""]",Medium,en
474,364,106,gym was not working. Service issues throughout stay. Poor hygiene standards,3.0,2023-11-28,Solo,0.0,3.1,3.2,3.2,3.2,[],"[""poor"", ""not working""]","[""Poor hygiene standards""]",Short,en
475,187,222,Comfortable rooms and great hospitality. Clean and hygienic Perfect for solo travelers.,4.5,2023-09-08,Business,0.75,4.6,4.4,4.4,3.9,"[""great"", ""perfect"", ""comfortable""]",[],"[""Clean and hygienic""]",Short,en
476,48,26,Perfect location near transport. Food experience was amazing. Highly recommend for solo,5.0,2023-07-10,Business,1.0,4.8,5.0,5.0,4.8,"[""perfect""]",[],"[""Good value for money""]",Short,en
477,184,153,Wonderful stay with excellent amenities. Well-maintained property Will definitely visit again.,3.6,2023-08-16,Business,0.3,4.1,3.8,3.8,3.7,"[""excellent"", ""wonderful""]",[],"[""Well-maintained property""]",Short,en
478,39,109,Poor maintenance and cleanliness. Overpriced for Indian standards Not recommended for business,3.2,2023-03-17,Business,0.1,3.3,2.9,3.3,2.9,[],"[""poor"", ""overpriced""]","[""Overpriced for Indian standards""]",Short,en
479,302,179,Perfect location near transport. Food experience was amazing. Highly recommend for solo,3.7,2023-07-17,Family,0.35,3.4,3.9,3.5,4.0,"[""perfect""]",[],"[""Excellent Indian breakfast""]",Short,en
480,237,13,Wonderful stay with excellent amenities. Comfortable for Indian families Will definitely visit again.,4.8,2023-10-11,Family,0.9,4.6,5.0,5.0,5.0,"[""excellent"", ""wonderful"", ""comfortable""]",[],"[""Comfortable for Indian families""]",Medium,en
481,87,163,Comfortable rooms and great hospitality. Understanding of Indian culture Perfect for solo travelers.,4.0,2023-07-08,Solo,0.5,4.0,3.7,4.3,3.5,"[""great"", ""perfect"", ""comfortable""]",[],"[""Understanding of Indian culture""]",Medium,en
482,159,45,Wonderful stay with excellent amenities. Understanding of Indian culture Will definitely visit again.,4.0,2023-03-07,Business,0.5,4.2,3.5,3.8,4.0,"[""excellent"", ""wonderful""]",[],"[""Understanding of Indian culture""]",Medium,en
483,131,110,Great pool and excellent service. Staff was very professional. Clean and hygienic,4.4,2023-06-06,Family,0.7,4.7,4.1,4.3,3.8,"[""great"", ""excellent""]",[],"[""Clean and hygienic""]",Short,en
484,359,220,Disappointing experience overall. Language barrier Staff was not cooperative.,3.3,2023-11-21,Family,0.15,3.7,2.8,3.4,2.9,[],"[""disappointing""]","[""Language barrier""]",Short,en
485,367,18,Great spa and excellent service. Staff was very courteous. Good value for money,3.9,2023-07-22,Family,0.45,3.5,3.8,4.1,3.6,"[""great"", ""excellent"", ""good""]",[],"[""Good value for money""]",Short,en
486,46,10,pool was not working. Service issues throughout stay. Overpriced for Indian standards,3.4,2023-11-03,Business,0.2,2.9,3.6,3.3,3.0,[],"[""overpriced"", ""not working""]","[""Overpriced for Indian standards""]",Short,en
487,6,32,Perfect location near transport. Food experience was amazing. Highly recommend for family,4.0,2023-10-08,Business,0.5,4.4,4.0,4.0,3.5,"[""perfect""]",[],"[""Understanding of Indian culture""]",Short,en
488,385,201,Comfortable rooms and great hospitality. Friendly staff Perfect for solo travelers.,4.9,2023-10-09,Family,0.95,4.8,4.7,4.9,5.0,"[""great"", ""perfect"", ""comfortable""]",[],"[""Friendly staff""]",Short,en
489,159,81,Great pool and excellent service. Staff was very courteous. Excellent Indian breakfast,4.7,2023-07-29,Solo,0.85,4.4,5.0,4.6,4.3,"[""great"", ""excellent""]",[],"[""Excellent Indian breakfast""]",Short,en
490,347,81,Poor maintenance and cleanliness. Western-only breakfast Not recommended for business,2.7,2023-02-20,Solo,-0.15,2.9,2.2,2.7,2.7,[],"[""poor""]","[""Western-only breakfast""]",Short,en
491,169,72,Great restaurant and excellent service. Staff was very courteous. Understanding of Indian culture,3.5,2023-10-29,Solo,0.25,3.7,3.9,3.5,3.6,"[""great"", ""excellent""]",[],"[""Understanding of Indian culture""]",Short,en
492,222,139,Perfect location near transport. Food experience was amazing. Highly recommend for family,3.9,2023-10-13,Business,0.45,3.8,4.3,4.1,3.6,"[""perfect""]",[],"[""Clean and hygienic""]",Short,en
493,61,145,Great WiFi and excellent service. Staff was very friendly. Great vegetarian options,3.7,2023-08-30,Family,0.35,4.0,3.9,3.6,3.8,"[""great"", ""excellent""]",[],"[""Great vegetarian options""]",Short,en
494,329,170,Wonderful stay with excellent amenities. Clean and hygienic Will definitely visit again.,4.9,2023-09-06,Business,0.95,5.0,4.7,5.0,4.8,"[""excellent"", ""wonderful""]",[],"[""Clean and hygienic""]",Short,en
495,194,230,Great WiFi and excellent service. Staff was very attentive. Friendly staff,5.0,2023-01-12,Solo,1.0,5.0,5.0,5.0,5.0,"[""great"", ""excellent""]",[],"[""Friendly staff""]",Short,en
496,41,78,Great pool and excellent service. Staff was very attentive. Comfortable for Indian families,3.8,2023-10-11,Business,0.4,3.3,4.0,4.0,3.9,"[""great"", ""excellent"", ""comfortable""]",[],"[""Comfortable for Indian families""]",Short,en
497,61,249,Wonderful stay with excellent amenities. Excellent Indian breakfast Will definitely visit again.,3.6,2023-08-24,Family,0.3,3.4,3.2,3.7,3.9,"[""excellent"", ""wonderful""]",[],"[""Excellent Indian breakfast""]",Short,en
498,278,25,Comfortable rooms and great hospitality. Staff spoke Hindi Perfect for family travelers.,3.5,2023-12-11,Solo,0.25,3.7,3.6,3.8,3.3,"[""great"", ""perfect"", ""comfortable""]",[],"[""Staff spoke Hindi""]",Short,en
499,75,142,Great AC and excellent service. Staff was very attentive. Staff spoke Hindi,4.0,2023-05-24,Business,0.5,4.1,3.8,3.9,3.3,"[""great"", ""excellent""]",[],"[""Staff spoke Hindi""]",Short,en
500,284,27,Perfect location near transport. Food experience was amazing. Highly recommend for family,4.2,2023-06-27,Family,0.6,4.6,4.5,4.5,4.2,"[""perfect""]",[],"[""Well-maintained property""]",Short,en
501,188,223,Comfortable rooms and great hospitality. Comfortable for Indian families Perfect for couple travelers.,4.5,2023-09-12,Solo,0.75,4.4,4.5,4.5,4.3,"[""great"", ""perfect"", ""comfortable""]",[],"[""Comfortable for Indian families""]",Medium,en
502,38,108,Perfect location near transport. Food experience was amazing. Highly recommend for solo,4.7,2023-07-19,Family,0.85,4.3,4.9,5.0,4.3,"[""perfect""]",[],"[""Understanding of Indian culture""]",Short,en
503,335,180,Great gym and excellent service. Staff was very helpful. Clean and hygienic,3.7,2023-02-14,Family,0.35,3.9,3.5,3.8,3.4,"[""great"", ""excellent""]",[],"[""Clean and hygienic""]",Short,en
504,160,202,Wonderful stay with excellent amenities. Clean and hygienic Will definitely visit again.,4.6,2023-10-15,Business,0.8,4.8,4.7,4.6,4.7,"[""excellent"", ""wonderful""]",[],"[""Clean and hygienic""]",Short,en
505,177,106,Perfect location near transport. Food experience was amazing. Highly recommend for solo,4.2,2023-03-09,Business,0.6,3.9,4.1,4.0,4.3,"[""perfect""]",[],"[""Great vegetarian options""]",Short,en
506,242,245,Perfect location near transport. Food experience was amazing. Highly recommend for solo,4.5,2023-03-01,Solo,0.75,4.1,4.1,4.4,4.7,"[""perfect""]",[],"[""Clean and hygienic""]",Short,en
507,397,186,Disappointing experience overall. No Indian food options Staff was not cooperative.,2.6,2023-02-06,Family,-0.2,2.8,2.6,2.5,2.2,[],"[""disappointing""]","[""No Indian food options""]",Short,en
508,124,196,Comfortable rooms and great hospitality. Good value for money Perfect for couple travelers.,4.5,2023-06-22,Family,0.75,4.5,4.3,4.2,4.2,"[""great"", ""perfect"", ""comfortable"", ""good""]",[],"[""Good value for money""]",Short,en
509,281,151,Wonderful stay with excellent amenities. Friendly staff Will definitely visit again.,3.7,2023-04-23,Family,0.35,3.5,3.3,3.4,3.4,"[""excellent"", ""wonderful""]",[],"[""Friendly staff""]",Short,en
510,154,229,Wonderful stay with excellent amenities. Staff spoke Hindi Will definitely visit again.,4.5,2023-10-05,Family,0.75,4.9,4.3,4.7,4.4,"[""excellent"", ""wonderful""]",[],"[""Staff spoke Hindi""]",Short,en
511,172,85,Poor maintenance and cleanliness. No vegetarian restaurant Not recommended for family,3.4,2023-01-28,Business,0.2,3.4,3.8,3.7,2.7,[],"[""poor""]","[""No vegetarian restaurant""]",Short,en
512,55,84,Wonderful stay with excellent amenities. Well-maintained property Will definitely visit again.,4.1,2023-01-22,Solo,0.55,4.1,4.6,4.0,3.4,"[""excellent"", ""wonderful""]",[],"[""Well-maintained property""]",Short,en
513,375,80,Wonderful stay with excellent amenities. Comfortable for Indian families Will definitely visit again.,3.6,2023-01-15,Solo,0.3,3.2,3.1,3.7,3.6,"[""excellent"", ""wonderful"", ""comfortable""]",[],"[""Comfortable for Indian families""]",Medium,en
514,91,180,Overpriced for the quality. Expected better for this price range. No vegetarian restaurant,3.2,2023-03-28,Solo,0.1,2.9,3.4,2.9,3.3,[],"[""overpriced""]","[""No vegetarian restaurant""]",Short,en
515,318,184,Great pool and excellent service. Staff was very friendly. Well-maintained property,4.0,2023-07-09,Business,0.5,3.6,3.8,4.3,3.9,"[""great"", ""excellent""]",[],"[""Well-maintained property""]",Short,en
